Unnamed:,label,cleaned_text
10188,0,daughter isnt starting day right tried prom dres amp doesnt fit gained litle weight
10189,0,rekidk sometimes beter in fel ya
10190,0,custardcupcake hand claping usual reaction dancing
10191,0,bought whel barow time start moving rock
10192,0,hate studying wekends
10193,0,im quite tempted geting one epcs wotcom realy ned slightly larger version hand
10194,0,sky loking dark herethe rain cant far away
10195,0,driving i orlando seing closed busineses prety depresing fb
10196,0,bt touring every place place
10197,0,woke scratchy voicei blame loud cougar tavern
10198,0,zackwagner every time twet redbul car lose litle part soul
10199,0,karloto thats live version like bond version youtube maybe
10200,0,xkeijukainenx wtf would disown family that thats b fel bad momy
10201,0,divinepurposemv im jealous snow australia realy born north equator
10202,0,novium hope carpet por litle guy type pupy
10203,0,car stil ready
10204,0,fufle go se decadent get taxi next time
10205,0,no one day holiday left stil much work do
10206,0,stomach upset morning think treat would help may barf stand up mom say tumy sound loud gros
10207,0,easter egs left
10208,0,lilbit god luck cuz made round track
10209,0,blarg hate waking whole body ache bad thats le every morning
10210,0,wel bulshit dont know fix it sory guy virusy
10211,0,aianuci going go se film michael portilo said like it im not sory armando
10212,0,katie so sry forgive u
10213,0,okay ridiculous print photo kodak charging ï ½ wtf ended printing
10214,0,sems twetdeck show twets chinese
10215,0,mangerial acounting
10216,0,eliotminor tour litle barow time canten mi ya god luck guy x
10217,0,hate pl hate pl tear tres hate pl tear tres unecesary construction decade growth gone ugh
10218,0,dopemaneazyecpt type work u darling hangover
10219,0,gig tonight slep sems like god idea
10220,0,nobody tels diference hair
10221,0,pervetastic aw aerial o
10222,0,njoku sound god im stil working thru easter choc
10223,0,loks like cant find anyone host tonight broadcast therefore canceled sory guy
10224,0,new day feling beter im god place right want feling end
10225,0,two guy series quotdeparturesquot kind dick dick get travel globe se interesting place
10226,0,boagworld yeah problem iphoto first same beach loks lovely jelous sat inside studying
10227,0,dropstopop totaly z believe holiday ending hmph
10228,0,riverscohen jim shearer
10229,0,jony stuck trafic
10230,0,csk lose first ipl match morkel murali sit
10231,0,geting ready work
10232,0,work forgot cel home sad
10233,0,ishmet mystery life
10234,0,god morningrainy day climbing today
10235,0,almost done clothes got lot cup decorated finished yet stil towel wrap choresyay home alone
10236,0,thinking work ned done wekend
10237,0,realized friend either busy going away vacation
10238,0,work schol work dayfinals around corner got get mind right go hard
10239,0,actualy mi washington
10240,0,wana go back slep
10241,0,xenex want turn mine of cant remember service used it know disable
10242,0,geting ready work next day move im mising baby much
10243,0,fucking sick wories chug mson thing place be
10244,0,lost phone
10245,0,cut round short
10246,0,bright earlywith cold
10247,0,woke early cant go back slep
10248,0,dislike neighbor kid im nice either realized though probably think im like old man monster house
10249,0,ofmanymasks festivity
10250,0,neti pot folowing direction masive sinus pain congestion yesterday drainagebronchial cough today
10251,0,neds folowers
10252,0,already tel today gona bad day
10253,0,watching glos get litle bit beaten god
10254,0,trying work project ned urgent love tempted go easiest presing
10255,0,im up sleping today
10256,0,holypotato dude cant go back slep
10257,0,ok entwines tour bus caught fire im ok wthat thats kil hanah close cal past mo
10258,0,fels like child mi licia jojo
10259,0,get it
10260,0,imasive trafic
10261,0,loking garden wondering chicken impresed destroyed garden like theyre mine
10262,0,doesnt know fuck going on cant want once unfair sigh
10263,0,god morning loks like perfectly awesome day long beach racing buti there il hanging hotelblah
10264,0,iamnotsteve huge con
10265,0,funeral hard especialy someone close like dad got spend year him cant
10266,0,cant wait hang david rickybut im sad david leaving
10267,0,jamiegilderuk htptwitpicomglih died loking father mcfly ok crap joke
10268,0,geting concoct long paper proposal
10269,0,im prety bumed pupy going back must dog jerk
10270,0,jn typo first line so u some u cheky helpful im stil finding mine day weks later
10271,0,bored lunch work
10272,0,amymesere jealous brawl im never involved fight anymore
10273,0,ned slepz working shpaper ew sing againbest wish
10274,0,anatomy hard
10275,0,oh minute presentation much time presentation question tltsym
10276,0,ughwhy awake
10277,0,tired
10278,0,ok gold nate lost first round
10279,0,fel loved almost choked eg everyone laughed
10280,0,fergmaster yeah twas wish show stil on mi watching
10281,0,think dhoni mised trick bowling spiner quotr ashwinquot por fela bowl ipl
10282,0,cold sprained thumb ouch
10283,0,thinking may ned go back dr walk kne hurt
10284,0,matwagster oi git stil aslep ned snoze sofa
10285,0,mrsgigs hang on dear bad day hapen
10286,0,character limit bsit blow whole joke u didnt read end
10287,0,hungover hurting real bad
10288,0,working til loks like going rain gray sky wish could get back bed
10289,0,laureystack awhthats kinda sad lol ad me helokityhotmailcom
10290,0,design come litle nothing major stil hapy stoped atempts stick back nothing working
10291,0,thehypercube vote yet
10292,0,im feling sory im kind sick mean cant go slepover bf
10293,0,shoulder hairy why
10294,0,jordanhowel aw damn least safe knowledge prety close d
10295,0,runikirun ek suck sory
10296,0,we goin road trip momy say get twiter cya road wel take puter
10297,0,siting dors voleybal tourney amazing especialy marking people cause im torie
10298,0,mynameisjayr amazing friday always cut short cu gota get drunk a work early tonite on
10299,0,ive told either stop painting refuse slep rom wont stop painting
10300,0,want beach
10301,0,bored schol work much know
10302,0,vanesaveasley yo money im tired u n bringn home bacon loli mi u man
10303,0,michelerene jersey dayi filming day
10304,0,joey dacilo go online
10305,0,leaving mexico hour amazing trip cant wait come back
10306,0,trying put profile pic everything big
10307,0,civil procedure review lecture
10308,0,sore throat stil sore amp ned study psych test dnw
10309,0,got bad news cry cant go
10310,0,robhughes bored work
10311,0,tomorow fly third time year im starting get nervous again
10312,0,b r e d waiting people get twiter could folow them
10313,0,want swim may htplurkcompousr
10314,0,great blody esays write monday think im gona die boredom
10315,0,peterblackqut im home safe dangerously twitering boged mind spelings r okay so far
10316,0,itvhelskitchen preview uk visitor only roi hel kitchen fan
10317,0,anwezy wish goin spain
10318,0,im oficialy obsesed fml amp got ap crackbery cant send twitpics always frezes up
10319,0,im lonely kep company female amarilo texas
10320,0,eaten much chocolate bunyburp fel sick
10321,0,able swalow definitely pleasant thing hmpf
10322,0,stephangeyer reinstal it last time bugy hel
10323,0,woke am dream made wory stuf got read blog feling it
10324,0,two friend twiter monday il try convince mate hols
10325,0,anoyed people earning usd k think belong midle clas request tax break htpingfmydjg
10326,0,incisive wel truth is want hurt felings gtgt stick day job lol luv stil x
10327,0,record shop realy suck sel mainstream
10328,0,lamistyelite mikey worm virus kid hack ur act know get rid it help
10329,0,gunkanator ugh you horse sight here wel one thats mine least neighbor frown stealth riding
10330,0,graftfinder hope enjoy deliberate act kindnes note weird shelving designation newbie author catch it
10331,0,last day vacation going outlet mal hopefuly go overboard cute girly thing
10332,0,pmurphydc wel whatlizsaid able take cute picture you lol
10333,0,prelim next wek bricking it
10334,0,hate fung wah bus worse ipod music library mysertiously deleted aple suck fung wah suck boston til tomorow fb
10335,0,bluetedy bumed you hug everyone me give dan big wet smoch me
10336,0,bicko hehe maybe load certainly going towards driving ned get new driving license ive lost mine
10337,0,observing duck stupid paper today god day
10338,0,fel like crap
10339,0,bad ending wek winston salem window acount laptop got semihosed lost at least moment setings
10340,0,wish could make farmer market today
10341,0,eryckhapines saw dead fox last wek dead kestrel live making
10342,0,ateng quotsoftware test automationquot clas saturday
10343,0,inspiringly beautiful story rescued pony sad though htpbitlypwjaz
10344,0,and ipod touch told batery remaining gues mean godnight felow tweple ok
10345,0,bored work
10346,0,yes cousie star may propose wek next schol life oficialy over excited it
10347,0,paulomoreira hey town thursday ala cant do
10348,0,back home long day today party time bad im mising someone thats prety darn special lt
10349,0,neilcury going put update
10350,0,marleyuk coz thats wot eror code say
10351,0,god morning twets sad day me leave promised land plano home indian trail
10352,0,super king lose
10353,0,tyresereal phobia owl to
10354,0,opening day litle league basebal raining cat dog
10355,0,jefbizle oh wow saw ur msg wel im best twitering
10356,0,therealdemi mi you realy cold cal
10357,0,head a
10358,0,zuzusu dont make jealous home glasgow
10359,0,woke nightmare vodkascene here lt
10360,0,jesicamon argh hate to feling going stop next year want
10361,0,want buy thing money
10362,0,tarek why
10363,0,tried audio captcha posting craigslist swear sound haunt dream tonight crazy stuf
10364,0,bamfx go work you
10365,0,slept bed year old brother rough night think beat slep cause back hurt
10366,0,last night like kiled arm mesed now haha fel like flat facelong story hapened klutz
10367,0,holy shit indiana boring flat nothingnes upon flat nothingnes mile it
10368,0,sense hul goal
10369,0,im screwed
10370,0,setling house
10371,0,dudu naughty slep bad girl
10372,0,cant stop snezing
10373,0,wp hate me
10374,0,wide awake god reason
10375,0,first quotcompany status metingquot exciting plan ber though
10376,0,zownder im wel beautiful im stuck clas going tonight shal fun you
10377,0,wish knew doing thing a backwards
10378,0,styletime again
10379,0,robures work therefore po
10380,0,wow great nap wonder heart atack acident dream um
10381,0,doesnt want leave nathan wek know probably beter
10382,0,internet somewhat working want seb
